name,date,website,location,run_info
Bertlicher Straßenläufe Herten,25.09.2022,www.bertlicher-strassenlaeufe.de,"45701 Herten-Bertlich, Heinrich-Obenhaus-Straße 45","[['42,195 km', '10.30 Uhr', '25.09.2022', '19,00 Euro'], ['30 km', '12.00 Uhr', '25.09.2022', '18,00 Euro'], ['21,1 km', '10.40 Uhr', '25.09.2022', '15,00 Euro'], ['15 km', '10.10 Uhr', '25.09.2022', '12,00 Euro'], ['10 km', '10.50 Uhr', '25.09.2022', '11,00 Euro'], ['7,5 km', '11.00 Uhr', '25.09.2022', '9,00 Euro'], ['5 km', '13.00 Uhr', '25.09.2022', '6,00 Euro'], ['0,85 km', '12.05 Uhr', '25.09.2022', '3,00 Euro'], ['42,195 km', '10.30 Uhr', '27.11.2022', '19,00 Euro'], ['30 km', '12.00 Uhr', '27.11.2022', '18,00 Euro'], ['21,1 km', '10.40 Uhr', '27.11.2022', '15,00 Euro'], ['15 km', '10.10 Uhr', '27.11.2022', '12,00 Euro'], ['10 km', '10.50 Uhr', '27.11.2022', '11,00 Euro'], ['7,5 km', '11.00 Uhr', '27.11.2022', '9,00 Euro'], ['5 km', '13.00 Uhr', '27.11.2022', '6,00 Euro'], ['0,85 km', '12.05 Uhr', '27.11.2022', '3,00 Euro']]"
Ruhrtal-Lauf mit Hochsauerland-Waldmarathon Bestwig,25.09.2022,www.tus-velmede-bestwig.de/lauftreff/volkslauf/,"59909 Bestwig-Föckinghausen, Ferienpark Hollandia ","[['42,195 km', '9.00 Uhr', '22,00 Euro'], ['21,1 km', '10.00 Uhr', '12,00 Euro'], ['11,5 km', '10.10 Uhr', '7,00 Euro'], ['3,7 km', '10.30 Uhr', '4,00 Euro'], ['1,3 km', '10.20 Uhr', '4,00 Euro']]"
3. Wertungslauf Hamburger Laufcup Alstertal,25.09.2022,www.lauftreff-alstertal.de,"22391 Hamburg, Wellingsbüttler Weg 75 (Torhaus)","[['21,1 km', '13.00 Uhr', '22,00 Euro']]"
Berlin-Marathon,25.09.2022,www.bmw-berlin-marathon.com,"14055 Berlin, Straße des 17.Juni  (zwischen Brandenburger Tor und ""Kleiner Stern"")","[['42,195 km', '9.15 Uhr/9.35 Uhr/10.05 Uhr/10.30 Uhr', '150,00 Euro']]"
Warschau-Marathon,25.09.2022,maratonwarszawski.com/en/,"PL 00-206 Warschau, Ul. Konwiktorska  (Polonia-Stadion)","[['42,195 km', '9.00 Uhr', '50,00 - 60,00 Euro']]"
Run DRS Dresden,25.09.2022,www.sportscheck.com/event/run/run-dresden/,"01067 Dresden , Altmarkt 1","[['10 km', '10.30 Uhr', '32,00 - 37,00 Euro'], ['5 km', '9.30 Uhr', '27,00 - 32,00 Euro'], ['2,2 km', '9.00 Uhr', '5,00 Euro'], ['0,4 km', '8.30 Uhr', '5,00 Euro']]"
Einstein-Marathon Ulm,25.09.2022,www.einstein-marathon.de,"89073 Ulm, Thalfinger Straße  (Messegelände)","[['42,195 km', '9.00 Uhr', '51,00 - 55,00 Euro (Staffel 86,00 - 91,00 Euro)'], ['21,1 km', '9.00 Uhr', '51,00 - 56,00 Euro'], ['10 km', '13.20 Uhr', '31,00 - 36,00 Euro'], ['5 km', '12.45 Uhr', '31,00 - 36,00 Euro']]"
Höhlerfestlauf Gera,01.10.2022,www.hoehlerfestlauf.de,"07545 Gera, Neue Straße 23 (Panndorfhalle)","[['33 km Höhlerfest-Cross', '9.00 Uhr', '18,00 Euro'], ['12 km Höhlerfestlauf', '11.00 Uhr', '10,00 Euro'], ['5 km', '11.05 Uhr', '5,00 Euro'], ['2,5 km Schülerlauf', '11.05 Uhr', '3,00 Euro'], ['8 km Walking', '11.10 Uhr', '8,00 Euro']]"
Lauf der Generationen Rottendorf,01.10.2022,www.ldg-rottendorf.de,"97228 Rottendorf, Am Grasholz ","[['10 km', '15.30 Uhr', '10,00 Euro'], ['5 km', '14.30 Uhr', '8,00 Euro'], ['0,8 km/ 1,2 km/ 2,4 km Bambini- und Schüler-Läufe', '13.00 Uhr/ 13.20 Uhr/ 13.40 Uhr', '4,00 - 5,00 Euro']]"
Baltic Run Kühlungsborn,01.10.2022,www.kuehlungsborn.de/kuebocup.html,"18225 Ostseebad Kühlungsborn, Konzertgarten West ","[['21,1 km', '10.00 Uhr', '35,00 - 40,00 Euro'], ['10 km', '10.00 Uhr', '15,00 - 20,00 Euro'], ['5 km', '9.15 Uhr', '10,00 - 15,00 Euro'], ['0,5 km Kids Run', '9.00 Uhr', '0,00 Euro']]"
Kassel-Marathon,02.10.2022,www.kassel-marathon.de,"34117 Kassel, Damaschkestraße  (Auestadion/Balance Fitness-Zentrum)","[['42,195 km', '10.00 Uhr', '02.10.2022', '37,00 - 68,00 Euro (Staffel 85,00 - 100,00 Euro)'], ['21,1 km', '9.15 Uhr', '02.10.2022', '35,00 - 48,00 Euro'], ['8 km (Nordic) Walking', '14.15 Uhr', '01.10.2022', '12,00 - 18,00 Euro'], ['4,2 km', '15.45 Uhr', '01.10.2022', '13,00 Euro']]"
Köln-Marathon,02.10.2022,www.koeln-marathon.de,"50679 Köln, Opladener Straße/Ottoplatz 1 (Bahnhof Deutz)","[['42,195 km', '10.00 Uhr', '80,00 - 100,00 Euro'], ['42,195 km Staffel', '10.00 Uhr', '150,00 - 190,00 Euro'], ['21,1 km', '8.30 Uhr', '50,00 - 70,00 Euro'], ['0,5 km/ 1 km/ 2 km Kinderläufe', 'ab 11.15 Uhr', '5,00 - 7,00 Euro']]"
Trento-Halbmarathon,02.10.2022,www.trentorunningfestival.it,"IT 38122 Trient, Piazza Dante  (Ziel: Piazza Duomo)","[['21,1 km', '10.00 Uhr', '20,00 - 35,00 Euro']]"
Bremer Marathon,02.10.2022,www.bremer-marathon.de,"28195 Bremen, Am Markt 2 (Rathausmarkt/ Domshof)","[['42,195 km', '9.25 Uhr', '54,00 - 69,00 Euro'], ['42,195 km Marathonstaffel', '9.35 Uhr', '65,00 - 80,00 Euro'], ['21,1 km', '11.30 Uhr', '33,00 - 42,00 Euro'], ['10 km', '9.55 Uhr', '19,00 - 25,00 Euro'], ['0,8 km', '11.45 Uhr', '5,00 Euro']]"
Brüssel-Marathon,02.10.2022,www.brusselsairportmarathon.be,"BE 1000 Brüssel, Parc du Cinquantenaire  (Jubelpark, Etterbeek)","[['42,195 km', '9.00 Uhr', ''], ['21,1 km', '10.30 Uhr', '']]"
Kassel-Marathon,02.10.2022,www.kassel-marathon.de,"34117 Kassel, Damaschkestraße  (Auestadion/Balance Fitness-Zentrum)","[['42,195 km', '10.00 Uhr', '02.10.2022', '37,00 - 68,00 Euro (Staffel 85,00 - 100,00 Euro)'], ['21,1 km', '9.15 Uhr', '02.10.2022', '35,00 - 48,00 Euro'], ['8 km (Nordic) Walking', '14.15 Uhr', '01.10.2022', '12,00 - 18,00 Euro'], ['4,2 km', '15.45 Uhr', '01.10.2022', '13,00 Euro']]"
Bremen-Marathon,02.10.2022,www.swb-marathon.de,"28195 Bremen, Am Markt 2 (Rathaus/Roland)","[['42,195 km', '9.30 Uhr', '45,00 - 69,00 Euro'], ['21,1 km', '11.30 Uhr', '25,00 - 42,00 Euro'], ['10 km', '9.55 Uhr', '15,00 - 29,00 Euro']]"
Köln-Marathon,02.10.2022,www.koeln-marathon.de,"50679 Köln, Opladener Straße/Ottoplatz 1 (Bahnhof Deutz)","[['42,195 km', '10.00 Uhr', '80,00 - 100,00 Euro'], ['42,195 km Staffel', '10.00 Uhr', '150,00 - 190,00 Euro'], ['21,1 km', '8.30 Uhr', '50,00 - 70,00 Euro'], ['0,5 km/ 1 km/ 2 km Kinderläufe', 'ab 11.15 Uhr', '5,00 - 7,00 Euro']]"
Skopje-Marathon,02.10.2022,www.skopjemarathon.com,"MK 1000 Skopje, Boulevard Ilinden 1000","[['42,195 km', '8.00 Uhr', '22,00 - 30,00 Euro (pro Staffel 75,00 - 100,00 Euro)'], ['21,1 km', '8.00 Uhr', '22,00 - 30,00 Euro'], ['5 km', '8.00 Uhr', '5,00 - 10,00 Euro']]"
London-Marathon,02.10.2022,www.tcslondonmarathon.com,"GB SE10 8QY London, Greenwich Park ","[['42,195 km', '9.45 Uhr', '125,00 GBP']]"
Schlösser-Lauf Mining,02.10.2022, www.schloesserlauf.at,"AT 4962 Mining, Frauenstein     1 (Burg)","[['21,1 km', '9.45 Uhr', '30,00 Euro'], ['10 km', '10.00 Uhr', '15,00 Euro'], ['3,8 km', '10.00 Uhr', '10,00 Euro']]"
Silesia-Marathon Kattowitz,02.10.2022,www.silesiamarathon.pl,"PL 41-500 Kattowitz, Katowicka 10","[['42,195 km', '8.00 Uhr', '80,00 - 220,00 PLN'], ['21,1 km', '9.40 Uhr', '80,00 - 170,00 PLN']]"
Internationaler Friedensmarathon Košice,02.10.2022,www.kosicemarathon.com,"SK 04001 Kosice, Hlavná 5","[['42,195 km', '9.00 Uhr', '36,00 - 53,00 Euro'], ['42,195 km Staffellauf', '9.00 Uhr', 'pro Läufer 36,00 - 53,00 Euro']]"
Run NUE Nürnberg,03.10.2022,www.sportscheck.com/event/run/run-nuernberg/,"90443 Nürnberg, Opernplatz ","[['10 km', '13.15 Uhr', '03.10.2022', '32,00 - 37,00 Euro'], ['6 km', '15.00 Uhr', '03.10.2022', '27,00 - 32,00 Euro'], ['1,7 km', '10.10 Uhr', '03.10.2022', '5,00 Euro'], ['0,6 km', '9.30 Uhr', '03.10.2022', '5,00 Euro']]"
Phoenix-Halbmarathon Dortmund,03.10.2022,www.sparkassen-phoenix-halbmarathon.de,"44263 Dortmund, Hörder Burgplatz 1 (Phoenix-See)","[['21,1 km', '11.00 Uhr', '30,00 - 40,00 Euro'], ['21,1 km 3er-Staffel', '11.00 Uhr', '55,00 Euro']]"
Stadtlauf Landsberg,03.10.2022,www.hardys-freizeit.de,"86899 Landsberg am Lech, Hauptplatz 1","[['10 km', '12.00 Uhr', '22,00 - 27,00 Euro'], ['21,1 km', '12.00 Uhr', '22,00 - 27,00 Euro'], ['5 km', '12.00 Uhr', '22,00 - 27,00 Euro'], ['2 km Jugendlauf', '11.30 Uhr', '9,00 - 14,00 Euro'], ['0,8 km Kinderlauf', '11.00 Uhr', '9,00 - 14,00 Euro']]"
Staffel-Marathon Waldbreitbach,03.10.2022,www.staffelmarathon.info,"56588 Waldbreitbach, In der Au 38","[['42,195 km', '10.00 Uhr', '10,00 - 20,00 Euro'], ['42,195 km Laufen', '10.00 Uhr', '40,00 - 60,00 Euro pro Team'], ['Staffel km Radfahren']]"
Graz-Marathon,09.10.2022,grazmarathon.kleinezeitung.at,"AT 8010 Graz, Opernring 12 (Oper)","[['42,195 km', '10.00 Uhr', '09.10.2022', '50,00 - 70,00 Euro'], ['42,195 km Staffelmarathon', '10.00 Uhr', '09.10.2022', '85,00 - 120,00 Euro'], ['21,1 km', '10.10 Uhr', '09.10.2022', '35,00 - 50,00 Euro'], ['10,5 km', '10.30 Uhr', '09.10.2022', '30,00 - 40,00 Euro'], ['4 km Hundelauf', '9.30 Uhr', '08.10.2022', '25,00 - 30,00 Euro'], ['1 km/ 3 km Junior Marathon', 'ab 15.00 Uhr', '08.10.2022', '5,00 - 10,00 Euro'], ['0,6 km Familienlauf', '16.30 Uhr', '08.10.2022', '20,00 - 30,00 pro Team'], ['5 km City Run', '17.30 Uhr', '08.10.2022', '25,00 - 30m00 Euro']]"
"Dünenläufer Wald-, Wind- und Ostseelauf Graal-Müritz",08.10.2022,www.duenenlaeufer.de,"18181 Graal-Müritz, Parkstraße ","[['43,5 km Dünenläufer', '10.00 Uhr', '50,00 Euro'], ['24 km + 20 km Paar-Lauf', '10.00 Uhr', '60,00 Euro'], ['24 km Dünenläufer 1/2', '10.00 Uhr', '35,00 Euro'], ['9,1 km Erlebnislauf', '10.15 Uhr', '15,00 Euro'], ['5 x 3,5 km Staffel', '13.00 Uhr', '60,00 Euro']]"
Run Bournemouth,09.10.2022,www.runbournemouth.com,"GB BH6 4EN Bournemouth, Hengistbury Head ","[['21,1 km', '10.00 Uhr', '09.10.2022', '40,50 - 115,50 GBP'], ['10 km', '9.00 Uhr', '09.10.2022', '33,50 - 108,50 GBP'], ['5 km', '7.00 Uhr', '08.10.2022', '0,00 - 75,00 GBP'], ['1,5 km/ 2 km/ 5 km Junior races', '14.30 Uhr/ 15.00 Uhr/ 15.30 Uhr', '08.10.2022', '13,50 - 39,75 GBP'], ['1 km Kids kilometre', '14.00 Uhr', '08.10.2022', '13,50 - 39,75 GBP']]"
Eindhoven-Marathon,09.10.2022,www.marathoneindhoven.nl,"NL 5600 Eindhoven, Mathildelaan ","[['42,195 km', '10.00 Uhr', '53,50 - 62,50 Euro'], ['21,1 km', 'ab 14.00 Uhr', '28,50 - 35,00 Euro'], ['10 km', '10.10 Uhr', '18,50 - 25,00 Euro'], ['5 km', '9.45 Uhr', '7,50 - 10,00 Euro']]"
Budapest-Marathon,09.10.2022,marathon.runinbudapest.com,"HU 1117 Budapest, Pázmány Péter stny. 1","[['42,195 km', '9.00 Uhr', '65,00 - 100,00 Euro'], ['42,195 km 2er-Staffel', '9.00 Uhr', '80,00 - 180,00 Euro'], ['42,195 km 4er-Staffel', '9.00 Uhr', '100,00 - 200,00 Euro'], ['30 km', '10.15 Uhr', '40,00 - 80,00 Euro'], ['10 km', '9.00 Uhr', '14,00 - 30,00 Euro'], ['5 km', '10.50 Uhr', '8,00 - 12,00 Euro']]"
Zagreb-Marathon,09.10.2022,www.zagreb-marathon.com,"HR 10000 Zagreb, Ban Jelacic Square ","[['42,195 km', '9.30 Uhr', '27,00 - 54,00 Euro'], ['21,1 km', '9.30 Uhr', '27,00 - 54,00 Euro'], ['10 km', '8.30 Uhr', '16,00 - 23,00 Euro']]"
Mitteldeutscher Marathon Halle,09.10.2022,www.mitteldeutscher-marathon.de,"04105 Leipzig, Jahnallee  59a (Start Radweg Elsterflutbecken/Sportforum)","[['42,195 km', '9.00 Uhr', '35,00 - 45,00  Euro'], ['21,1 km', '11.00 Uhr', '30,00 - 40,00 Euro'], ['10 km', '11.20 Uhr', '15,00 - 20,00 Euro']]"
Run Bournemouth,09.10.2022,www.runbournemouth.com,"GB BH6 4EN Bournemouth, Hengistbury Head ","[['21,1 km', '10.00 Uhr', '09.10.2022', '40,50 - 115,50 GBP'], ['10 km', '9.00 Uhr', '09.10.2022', '33,50 - 108,50 GBP'], ['5 km', '7.00 Uhr', '08.10.2022', '0,00 - 75,00 GBP'], ['1,5 km/ 2 km/ 5 km Junior races', '14.30 Uhr/ 15.00 Uhr/ 15.30 Uhr', '08.10.2022', '13,50 - 39,75 GBP'], ['1 km Kids kilometre', '14.00 Uhr', '08.10.2022', '13,50 - 39,75 GBP']]"
Bukarest-Marathon,09.10.2022,www.bucharest-marathon.com/en/,"RO 030167 Bukarest, Bulevardul Libertății 18","[['42,195 km', 'tba', '25,00 Euro'], ['21,1 km', '9.00 Uhr', '25,00 Euro'], ['15 km', '9.00 Uhr', '25,00 Euro'], ['10 km', '8.45 Uhr', '25,00 Euro'], ['5 km', '9.00 Uhr', '25,00 Euro']]"
Marathon Palma de Mallorca,09.10.2022,www.palmademallorcamarathon.com,"ES 07009 Palma de Mallorca, Parc de la Mar  (direkt vor der Kathedrale)","[['42,195 km', '8.00 Uhr', '45,00 - 85,00 Euro'], ['21,1 km', '8.15 Uhr', '30,00 - 55,00 Euro'], ['10 km', '8.45 Uhr', '15,00 - 30,00 Euro']]"
München-Marathon,09.10.2022,www.generalimuenchenmarathon.de,"80809 München, Coubertinplatz  (Münchner Olympiastadion)","[['42,195 km', '9.00 Uhr', '99,00 - 119,00 Euro'], ['42,195 km Marathonstaffel', '9.20 Uhr', '159,00 - 189,00 Euro'], ['21,1 km', '12.30 Uhr', '63,00 - 75,00 Euro'], ['10 km', '9.40 Uhr', '39,00 - 49,00 Euro']]"
3-Länder-Marathon am Bodensee Lindau,09.10.2022,www.sparkasse-3-laender-marathon.at,"88131 Lindau, Hafenplatz ","[['42,195 km', '10.30 Uhr', '66,00 - 89,00 Euro'], ['42,195 km Staffel', '10.30 Uhr', '107,00 - 140,00 Euro'], ['21,1 km', '11.15 Uhr', '41,00 - 58,00 Euro'], ['10,9 km', '11.15 Uhr', '28,00 - 37,00 Euro']]"
Magdeburg-Marathon,09.10.2022,www.magdeburg-marathon.eu,"39114 Magdeburg, Tessenowstraße  (Messehallen)","[['42,195 km', '9.15 Uhr', '30,00 - 50,00 Euro'], ['21,1 km', '9.55 Uhr', '25,00 - 40,00 Euro'], ['10 km', '9.40 Uhr', '15,00 - 30,00 Euro'], ['42,195 km', '9.40 Uhr', '40,00 - 60,00 Euro pro Team'], ['4,2 km', '10.05 Uhr', '10,00 - 20,00 Euro'], ['0,4 km Kinderlauf', '9.30 Uhr', '5,00 - 8,00 Euro']]"
Lissabon-Marathon,09.10.2022,www.maratonaclubedeportugal.com/edp-maratona-de-lisboa/,"PT 2750-475 Cascais, Av. da República   (Lissabon)","[['42,195 km', '8.00 Uhr', '60,00 - 100,00 Euro'], ['21,1 km', '10.30 Uhr', '30,00 - 70,00 Euro'], ['8,5 km', '10.30 Uhr', '45,00 Euro']]"
Marathon Essen Rund um den Baldeneysee,09.10.2022,www.westenergie.de/marathon,"45133 Essen, Freiherr-vom-Stein-Straße 209 (Höhe Seaside-Beach)","[['42,195 km', '10.00 Uhr', '30,00 - 65,00 Euro'], ['42,195 km Staffelmarathon', '10.15 Uhr', '60,00 - 100,00 Euro'], ['18,6 km', '10.00 Uhr', '15,00 - 35,00 Euro']]"
Graz-Marathon,09.10.2022,grazmarathon.kleinezeitung.at,"AT 8010 Graz, Opernring 12 (Oper)","[['42,195 km', '10.00 Uhr', '09.10.2022', '50,00 - 70,00 Euro'], ['42,195 km Staffelmarathon', '10.00 Uhr', '09.10.2022', '85,00 - 120,00 Euro'], ['21,1 km', '10.10 Uhr', '09.10.2022', '35,00 - 50,00 Euro'], ['10,5 km', '10.30 Uhr', '09.10.2022', '30,00 - 40,00 Euro'], ['4 km Hundelauf', '9.30 Uhr', '08.10.2022', '25,00 - 30,00 Euro'], ['1 km/ 3 km Junior Marathon', 'ab 15.00 Uhr', '08.10.2022', '5,00 - 10,00 Euro'], ['0,6 km Familienlauf', '16.30 Uhr', '08.10.2022', '20,00 - 30,00 pro Team'], ['5 km City Run', '17.30 Uhr', '08.10.2022', '25,00 - 30m00 Euro']]"
Franklin-Meilenlauf Mannheim,09.10.2022,www.franklin-meilenlauf.de,"68309 Mannheim, Platz der Freundschaft 1","[['21,1 km', '11.35 Uhr', '30,00 - 45,00 Euro'], ['10 km 6-Meilenlauf', '11.15 Uhr', '22,00 - 30,00 Euro'], ['0,4 km/ 1,4 km Bambini/Kinder', '10.00 Uhr/10.30 Uhr', '2,50 - 7,00 Euro']]"
Graz-Marathon,09.10.2022,grazmarathon.kleinezeitung.at,"AT 8010 Graz, Opernring 12 (Oper)","[['42,195 km', '10.00 Uhr', '09.10.2022', '50,00 - 70,00 Euro'], ['42,195 km Staffelmarathon', '10.00 Uhr', '09.10.2022', '85,00 - 120,00 Euro'], ['21,1 km', '10.10 Uhr', '09.10.2022', '35,00 - 50,00 Euro'], ['10,5 km', '10.30 Uhr', '09.10.2022', '30,00 - 40,00 Euro'], ['4 km Hundelauf', '9.30 Uhr', '08.10.2022', '25,00 - 30,00 Euro'], ['1 km/ 3 km Junior Marathon', 'ab 15.00 Uhr', '08.10.2022', '5,00 - 10,00 Euro'], ['0,6 km Familienlauf', '16.30 Uhr', '08.10.2022', '20,00 - 30,00 pro Team'], ['5 km City Run', '17.30 Uhr', '08.10.2022', '25,00 - 30m00 Euro']]"
Hachenburger Löwen-Marathon,15.10.2022,www.loewenlauf-hachenburg.de,"57627 Hachenburg, Lohmühle  (Rundsporthalle)","[['42,195 km', '11.30 Uhr', '25,00 - 27,00 Euro'], ['21,1 km', '14.00 Uhr', '13,00 - 15,00 Euro'], ['10,5 km', '14.15 Uhr', '8,00 - 10,00 Euro'], ['6,3 km', '13.30 Uhr', '5,00 - 7,00 Euro'], ['1,8 km', '13.10 Uhr', '3,00 Euro'], ['1,2 km', '12.50 Uhr', '1,00 Euro'], ['0,6 km', 'ab 12.00 Uhr', '1,00 Euro']]"
Internationaler Kärnten-Marathon Feldkirchen,15.10.2022,www.internationaler-kaernten-marathon.at,"AT 9560 Feldkirchen, Amthof  (Parkplatz)","[['0,3 km Kinderlauf', 'ab 15.15 Uhr', '15.10.2022', '4,00 - 10,00 Euro'], ['1 km Kinderlauf', 'ab 15.15 Uhr', '15.10.2022', '4,00 - 10,00 Euro'], ['2 km Kinderlauf', 'ab 15.15 Uhr', '15.10.2022', '6,00 - 10,00 Euro'], ['6 km', '16.00 Uhr', '15.10.2022', '20,00 - 26,00 Euro'], ['50 km', '9.20 Uhr', '16.10.2022', '60,00 - 85,00 Euro'], ['42,195 km', '9.20 Uhr', '16.10.2022', '60,00 - 85,00 Euro'], ['21,1 km', '10.10 Uhr', '16.10.2022', '31,00 - 46,00 Euro'], ['10,5 km', '9.45 Uhr', '16.10.2022', '25,00 - 34,00 Euro']]"
Nacht-Halbmarathon Thessaloniki,15.10.2022,www.thesshalfmarathon.org,"GR 54624 Thessaloniki, Nikis Avenue ","[['21,1 km', '18.45 Uhr', '20,00 - 70,00 Euro'], ['5 km', '21.15 Uhr', '15,00 - 65,00 Euro']]"
Int. Wolfgangseelauf – Salzkammergut Marathon St. Wolfgang,16.10.2022,www.wolfgangseelauf.at,"AT 5360 St. Wolfgang, Rudi-Nierlich-Platz 1","[['42,195 km', '9.15 Uhr', '16.10.2022', '50,00 - 70,00 Euro'], ['27 km', 'ab 10.30 Uhr', '16.10.2022', '32,00 - 48,00 Euro'], ['10 km', 'ab 10.34 Uhr', '16.10.2022', '26,00- 38,00 Euro'], ['5,2 km', 'ab 10.30 Uhr', '16.10.2022', '22,00 - 30,00 Euro'], ['0,2 km/ 0,4 km/ 0,8 km/ 1,2 km Junior-Marathon', 'ab 13.30 Uhr', '15.10.2022', '8,00 - 12,00 Euro']]"
Cape Town Marathon Kapstadt,16.10.2022,www.capetownmarathon.com,"ZA 8005 Kapstadt (Cape Town), Fritz Sonnenberg Rd  (Stadium Parking Area Vlei Rd (P4))","[['42,195 km', '6.40 Uhr', '16.10.2022', '130,00 USD'], ['10 km', '7.30 Uhr', '15.10.2022', '47,00 USD'], ['46 km Trail Marathon', 'tba', '15.10.2022', '120,00 USD'], ['22 km Trail Run', 'tba', '15.10.2022', '93,00 USD'], ['5 km', 'tba', '15.10.2022', '27,00 USD']]"
Feudenheimer Herbstlauf Mannheim,15.10.2022,www.djk-feudenheim.de/Herbstlauf/,"68259 Mannheim, In der Anlage 11 (Sportplatz)","[['10 km', '14.15 Uhr', '11,00 Euro'], ['3,5 km', '13.30 Uhr', '9,00 Euro'], ['1,2 km Kinderlauf', '12.30 Uhr', '4,00 Euro'], ['0,4 km Bambinilauf', '12.15 Uhr', '1,00 Euro']]"
Schwäbische Meile Eningen,16.10.2022,www.schwaebische-meile.de,"72800 Eningen, Pfullinger Straße 6","[['7,333 km Schwäbische Meile', '10.00 Uhr', '20,00 Euro'], ['5 km Nordic Walking', '10.10 Uhr', '20,00 Euro'], ['0,999 km Kidslauf', '9.00 Uhr', '5,00 Euro']]"
Int. Wolfgangseelauf – Salzkammergut Marathon St. Wolfgang,16.10.2022,www.wolfgangseelauf.at,"AT 5360 St. Wolfgang, Rudi-Nierlich-Platz 1","[['42,195 km', '9.15 Uhr', '16.10.2022', '50,00 - 70,00 Euro'], ['27 km', 'ab 10.30 Uhr', '16.10.2022', '32,00 - 48,00 Euro'], ['10 km', 'ab 10.34 Uhr', '16.10.2022', '26,00- 38,00 Euro'], ['5,2 km', 'ab 10.30 Uhr', '16.10.2022', '22,00 - 30,00 Euro'], ['0,2 km/ 0,4 km/ 0,8 km/ 1,2 km Junior-Marathon', 'ab 13.30 Uhr', '15.10.2022', '8,00 - 12,00 Euro']]"
Oldenburg-Marathon,16.10.2022,www.oldenburg-marathon.de,"26180 Rastede, Feldbreite 6 (Sporthalle )","[['42,195 km', '9.00 Uhr', '35,00 - 50,00 Euro'], ['21,1 km', '11.00 Uhr', '20,00 - 30,00 Euro'], ['21,1 km Staffel', '11.00 Uhr', '40,00 - 50,00 Euro'], ['10 km', '10.00 Uhr', '12,00 - 20,00 Euro'], ['5 km', '13.30 Uhr', '8,00 - 11,00 Euro'], ['1,6 km', '9.30 Uhr', '4,00 Euro']]"
Internationaler Kärnten-Marathon Feldkirchen,15.10.2022,www.internationaler-kaernten-marathon.at,"AT 9560 Feldkirchen, Amthof  (Parkplatz)","[['0,3 km Kinderlauf', 'ab 15.15 Uhr', '15.10.2022', '4,00 - 10,00 Euro'], ['1 km Kinderlauf', 'ab 15.15 Uhr', '15.10.2022', '4,00 - 10,00 Euro'], ['2 km Kinderlauf', 'ab 15.15 Uhr', '15.10.2022', '6,00 - 10,00 Euro'], ['6 km', '16.00 Uhr', '15.10.2022', '20,00 - 26,00 Euro'], ['50 km', '9.20 Uhr', '16.10.2022', '60,00 - 85,00 Euro'], ['42,195 km', '9.20 Uhr', '16.10.2022', '60,00 - 85,00 Euro'], ['21,1 km', '10.10 Uhr', '16.10.2022', '31,00 - 46,00 Euro'], ['10,5 km', '9.45 Uhr', '16.10.2022', '25,00 - 34,00 Euro']]"
Amsterdam-Marathon,16.10.2022,www.tcmamsterdammarathon.eu,"NL 1076 Amsterdam, Olympisch Stadion 2","[['42,195 km', '9.30 Uhr', '95,00 Euro'], ['21,1 km', '13.20 Uhr', '35,00 Euro'], ['8 km', '10.10 Uhr', '18,50 Euro'], ['0,8 km Kids-Run', '10.00 Uhr', '3,50 Euro']]"
Cape Town Marathon Kapstadt,16.10.2022,www.capetownmarathon.com,"ZA 8005 Kapstadt (Cape Town), Fritz Sonnenberg Rd  (Stadium Parking Area Vlei Rd (P4))","[['42,195 km', '6.40 Uhr', '16.10.2022', '130,00 USD'], ['10 km', '7.30 Uhr', '15.10.2022', '47,00 USD'], ['46 km Trail Marathon', 'tba', '15.10.2022', '120,00 USD'], ['22 km Trail Run', 'tba', '15.10.2022', '93,00 USD'], ['5 km', 'tba', '15.10.2022', '27,00 USD']]"
Refrather Herbstlauf Bergisch Gladbach,16.10.2022,www.refrather-herbstlauf.de,"51427 Bergisch Gladbach, Rather Weg  (Schutzhütte ""Am dicken Stock"")","[['5 km', '10.00 Uhr', '14,00 - 18,00 Euro'], ['10 km', '11.00 Uhr', '14,00 - 18,00 Euro'], ['1,6 km Waldmeile', '11.11 Uhr', '6,00 - 10,00 Euro']]"
Poznan-Marathon Posen,16.10.2022,www.marathon.poznan.pl,"PL 60-101 Poznan, Glogowska 14 (Poznań International Fair)","[['42,195 km', '9.00 Uhr', '120,00 - 220,00 PLN']]"
Bottwartal-Marathon Steinheim,16.10.2022,www.bottwartal-marathon.de,"71711 Steinheim, Höpfigheimer Str. 55","[['42,195 km', '8.00 Uhr', '43,00 - 48,00 Euro'], ['21,1 km', '10.00 Uhr', '33,00 - 38,00 Euro'], ['10 km', '9.00 Uhr', '18,00 - 20,00 Euro']]"
Toronto Waterfront Marathon,16.10.2022,www.torontowaterfrontmarathon.com,"CA ON-M5H 2N2 Toronto, Queens ST W 100 (City Hall)","[['42,195 km', '8.45 Uhr', ''], ['21,1 km', '8.45 Uhr', ''], ['5 km', '', '']]"
The Great 10k Berlin,16.10.2022,berlin-laeuft.de/the-great-10k/,"14059 Berlin, Spandauer Damm 10-22 (Spandauer Damm/ Schloss Charlottenburg)","[['10 km', '12.00 Uhr', '25,00 - 40,00 Euro'], ['2 x 5 km Staffel', '12.00 Uhr', '30,00 - 45,00 Euro'], ['0,8 km Kinder', '11.15 Uhr', '8,00 - 10,00 Euro']]"
